"Country"|"InstCode"|"CMSstatus"|"NameCMS"|"NamfCMS"|"lpc-fellows"|"lpc-all"
"USA"|"ALABAMA-UNIV"|"Yes"|"Buccilli"|"Andrew"||1
"USA"|"ALABAMA-UNIV"|"Yes"|"Charaf"|"Otman"||1
"USA"|"ALABAMA-UNIV"|"Yes"|"Cooper"|"Seth"||1
"USA"|"ALABAMA-UNIV"|"Yes"|"Henderson"|"Conor"||1
"USA"|"ALABAMA-UNIV"|"Yes"|"Rumerio"|"`"||1
"USA"|"BAYLOR-UNIV"|"Yes"|"Borzou"|"Ahmad"||
"USA"|"BAYLOR-UNIV"|"Yes"|"Call"|"Kenneth"||
"USA"|"BAYLOR-UNIV"|"Yes"|"Dittmann"|"Jay"||1
"USA"|"BAYLOR-UNIV"|"Yes"|"Gunthoti"|"Kranti"||
"USA"|"BAYLOR-UNIV"|"Yes"|"Hatakeyama"|"Kenichi"|1|1
"USA"|"BAYLOR-UNIV"|"Yes"|"Kasmi"|"Azeddine"||1
"USA"|"BAYLOR-UNIV"|"Yes"|"Liu"|"Hongxuan"|1|1
"USA"|"BAYLOR-UNIV"|"No"|"Scarborough"|"Tara"||1
"USA"|"BAYLOR-UNIV"|"No"|"Turck"|"Kyle"||1
"USA"|"BAYLOR-UNIV"|"Yes"|"Wu"|"Zhenbin"||1
"USA"|"BOSTON-UNIV"|"Yes"|"Avetisyan"|"Aram"|1|1
"USA"|"BOSTON-UNIV"|"Yes"|"Bose"|"Tulika"|1|1
"USA"|"BOSTON-UNIV"|"Yes"|"Carrera Jarrin"|"Edgar"||1
"USA"|"BOSTON-UNIV"|"Yes"|"Fantasia"|"Cory"||1
"USA"|"BOSTON-UNIV"|"Yes"|"García Vera"|"Miguel Francisco"||
"USA"|"BOSTON-UNIV"|"Yes"|"Gastler"|"Daniel"||
"USA"|"BOSTON-UNIV"|"Yes"|"Gorodetzky"|"Philippe"||
"USA"|"BOSTON-UNIV"|"Yes"|"Gusev"|"Yuri"||
"USA"|"BOSTON-UNIV"|"Yes"|"Heister"|"Arno"||
"USA"|"BOSTON-UNIV"|"Yes"|"Lawson"|"Philip"||
"USA"|"BOSTON-UNIV"|"Yes"|"Lazic"|"Dragoslav"||
"USA"|"BOSTON-UNIV"|"Yes"|"Rankin"|"Dylan"||1
"USA"|"BOSTON-UNIV"|"Yes"|"Richardson"|"Clint"||1
"USA"|"BOSTON-UNIV"|"Yes"|"Rohlf"|"James"||
"USA"|"BOSTON-UNIV"|"Yes"|"Sperka"|"David"||1
"USA"|"BOSTON-UNIV"|"Yes"|"St. John"|"Jason"||1
"USA"|"BOSTON-UNIV"|"No"|"St. John"|"Jason"||1
"USA"|"BOSTON-UNIV"|"Yes"|"Sulak"|"Lawrence"||
"USA"|"BOSTON-UNIV"|"Yes"|"Zou"|"David"||
"USA"|"BROWN-UNIV"|"Yes"|"Alimena"|"Juliette"||
"USA"|"BROWN-UNIV"|"Yes"|"Bhattacharya"|"Saptaparna"||1
"USA"|"BROWN-UNIV"|"Yes"|"Christopher"|"Grant"||
"USA"|"BROWN-UNIV"|"Yes"|"Cutts"|"David"||
"USA"|"BROWN-UNIV"|"Yes"|"Demiragli"|"Zeynep"||
"USA"|"BROWN-UNIV"|"Yes"|"Ferapontov"|"Alexey"|1|1
"USA"|"BROWN-UNIV"|"Yes"|"Garabedian"|"Alex"||1
"USA"|"BROWN-UNIV"|"Yes"|"Heintz"|"Ulrich"||1
"USA"|"BROWN-UNIV"|"No"|"Jabeen"|"Shabnam"|1|1
"USA"|"BROWN-UNIV"|"No"|"Kukartsev"|"Gennadiy"|1|1
"USA"|"BROWN-UNIV"|"Yes"|"Laird"|"Edward"||
"USA"|"BROWN-UNIV"|"Yes"|"Landsberg"|"Greg"|1|1
"USA"|"BROWN-UNIV"|"No"|"Luk"|"Michael"||1
"USA"|"BROWN-UNIV"|"Yes"|"Mao"|"Zaixing"||
"USA"|"BROWN-UNIV"|"Yes"|"Narain"|"Meenakshi"|1|1
"USA"|"BROWN-UNIV"|"Yes"|"Rosenfield"|"Matt"||
"USA"|"BROWN-UNIV"|"Yes"|"Sinthuprasith"|"Tutanon"||1
"USA"|"BROWN-UNIV"|"Yes"|"Sirisky"|"Stephen"||
"USA"|"BROWN-UNIV"|"Yes"|"Speer"|"Thomas"||1
"USA"|"BROWN-UNIV"|"Yes"|"Swanson"|"Joshua"||
"USA"|"CALTECH"|"Yes"|"Anderson"|"Dustin"||1
"USA"|"CALTECH"|"Yes"|"Apresyan"|"Artur"|1|1
"USA"|"CALTECH"|"Yes"|"Bi"|"Feng"||
"USA"|"CALTECH"|"Yes"|"Bornheim"|"Adolf"||1
"USA"|"CALTECH"|"Yes"|"Chen"|"Yi"||1
"USA"|"CALTECH"|"Yes"|"Di Marco"|"Emanuele"||1
"USA"|"CALTECH"|"Yes"|"Du"|"Song Ming"||
"USA"|"CALTECH"|"Yes"|"Duarte"|"Javier"||1
"USA"|"CALTECH"|"Yes"|"Kcira"|"Dorian"||1
"USA"|"CALTECH"|"Yes"|"Litvine"|"Vladimir"||
"USA"|"CALTECH"|"Yes"|"Mott"|"Alexander"||1
"USA"|"CALTECH"|"Yes"|"Newman"|"Harvey B."||1
"USA"|"CALTECH"|"Yes"|"Pena"|"Cristian"||1
"USA"|"CALTECH"|"No"|"Rogan"|"Christopher"||1
"USA"|"CALTECH"|"Yes"|"Spiropulu"|"Maria"||1
"USA"|"CALTECH"|"Yes"|"Xie"|"Si"||1
"USA"|"CALTECH"|"Yes"|"Zhu"|"Ren-Yuan"||
"USA"|"CARNEGIE-MELLON"|"Yes"|"Azzolini"|"Virginia"||1
"USA"|"CARNEGIE-MELLON"|"Yes"|"Calamba"|"Aristotle"||1
"USA"|"CARNEGIE-MELLON"|"Yes"|"Carlson"|"Benjamin"||1
"USA"|"CARNEGIE-MELLON"|"Yes"|"Ferguson"|"Thomas"||
"USA"|"CARNEGIE-MELLON"|"Yes"|"Iiyama"|"Yutaro"||1
"USA"|"CARNEGIE-MELLON"|"No"|"Jang"|"Dong Wook"||1
"USA"|"CARNEGIE-MELLON"|"Yes"|"Paulini"|"Manfred"|1|1
"USA"|"CARNEGIE-MELLON"|"Yes"|"Russ"|"James"||1
"USA"|"CARNEGIE-MELLON"|"Yes"|"Sun"|"Menglei"||1
"USA"|"CARNEGIE-MELLON"|"Yes"|"Terentyev"|"Nikolay"||1
"USA"|"CARNEGIE-MELLON"|"Yes"|"Vogel"|"Helmut"||
"USA"|"CARNEGIE-MELLON"|"Yes"|"Vorobiev"|"Igor"||
"USA"|"CHICAGO"|"No"|"Adams"|"Mark Raymond"||1
"USA"|"CHICAGO"|"Yes"|"Apanasevich"|"Leonard"||1
"USA"|"CHICAGO"|"No"|"Bazterra"|"Victor Eduardo"||1
"USA"|"CHICAGO"|"Yes"|"Berry"|"Douglas"||1
"USA"|"CHICAGO"|"Yes"|"Betts"|"Russell Richard"||
"USA"|"CHICAGO"|"Yes"|"Bucinskaite"|"Inga"||1
"USA"|"CHICAGO"|"Yes"|"Cavanaugh"|"Richard"||1
"USA"|"CHICAGO"|"Yes"|"Evdokimov"|"Olga"||
"USA"|"CHICAGO"|"Yes"|"Gauthier"|"Lucie"||1
"USA"|"CHICAGO"|"Yes"|"Gerber"|"Cecilia Elena"||1
"USA"|"CHICAGO"|"Yes"|"Hofman"|"David Jonathan"||
"USA"|"CHICAGO"|"No"|"Khalatyan"|"Samvel"||1
"USA"|"CHICAGO"|"Yes"|"Kurt"|"Pelin"||
"USA"|"CHICAGO"|"Yes"|"Moon"|"Dong Ho"||
"USA"|"CHICAGO"|"Yes"|"O'Brien"|"Christine"||
"USA"|"CHICAGO"|"Yes"|"Sandoval Gonzalez"|"Irving Daniel"||1
"USA"|"CHICAGO"|"Yes"|"Silkworth"|"Christopher"||1
"USA"|"CHICAGO"|"Yes"|"Turner"|"Paul"||1
"USA"|"CHICAGO"|"Yes"|"Varelas"|"Nikos"|1|1
"USA"|"COLORADO"|"Yes"|"Cumalat"|"John Perry"||1
"USA"|"COLORADO"|"Yes"|"Drell"|"Brian Robert"||
"USA"|"COLORADO"|"Yes"|"Ford"|"William T."||
"USA"|"COLORADO"|"Yes"|"Gaz"|"Alessandro"||1
"USA"|"COLORADO"|"Yes"|"Jensen"|"Frank"||
"USA"|"COLORADO"|"Yes"|"Johnson"|"Andrew"||
"USA"|"COLORADO"|"Yes"|"Krohn"|"Michael"||
"USA"|"COLORADO"|"Yes"|"Luiggi Lopez"|"Eduardo"||
"USA"|"COLORADO"|"Yes"|"Mulholland"|"Troy"||
"USA"|"COLORADO"|"Yes"|"Stenson"|"Kevin"|1|1
"USA"|"COLORADO"|"Yes"|"Ulmer"|"Keith"|1|1
"USA"|"COLORADO"|"Yes"|"Wagner"|"Stephen Robert"||1
"USA"|"CORNELL"|"Yes"|"Alexander"|"James"||
"USA"|"CORNELL"|"Yes"|"Badman"|"Ryan"||
"USA"|"CORNELL"|"Yes"|"Bellis"|"Matthew"||
"USA"|"CORNELL"|"Yes"|"Chatterjee"|"Avishek"||
"USA"|"CORNELL"|"Yes"|"Chaves"|"Jorge"||
"USA"|"CORNELL"|"Yes"|"Chu"|"Jennifer"||
"USA"|"CORNELL"|"Yes"|"Dittmer"|"Susan"||
"USA"|"CORNELL"|"Yes"|"Eggert"|"Nicholas"||
"USA"|"CORNELL"|"Yes"|"Gibbons"|"Lawrence Kent"||
"USA"|"CORNELL"|"Yes"|"Heltsley"|"Brian"||
"USA"|"CORNELL"|"Yes"|"Mcdermott"|"Kevin"||
"USA"|"CORNELL"|"Yes"|"Mirman"|"Nathan"||
"USA"|"CORNELL"|"Yes"|"Nicolas Kaufman"|"Gala"||
"USA"|"CORNELL"|"Yes"|"Patterson"|"Juliet Ritchie"||
"USA"|"CORNELL"|"Yes"|"Poprocki"|"Stephen"||
"USA"|"CORNELL"|"Yes"|"Ryd"|"Anders"||
"USA"|"CORNELL"|"Yes"|"Salvati"|"Emmanuele"||
"USA"|"CORNELL"|"Yes"|"Skinnari"|"Louise"||
"USA"|"CORNELL"|"Yes"|"Sun"|"Werner"||
"USA"|"CORNELL"|"Yes"|"Sweigart"|"David"||
"USA"|"CORNELL"|"Yes"|"Tan"|"Shao Min"||
"USA"|"CORNELL"|"Yes"|"Tao"|"Zhengcheng"||
"USA"|"CORNELL"|"Yes"|"Teo"|"Wee Don"||
"USA"|"CORNELL"|"Yes"|"Thom"|"Julia"||
"USA"|"CORNELL"|"Yes"|"Thompson"|"Joshua"||
"USA"|"CORNELL"|"Yes"|"Tucker"|"Jordan"||
"USA"|"CORNELL"|"Yes"|"Weng"|"Yao"||
"USA"|"CORNELL"|"Yes"|"Winstrom"|"Lucas"||
"USA"|"CORNELL"|"Yes"|"Wittich"|"Peter"|1|1
"USA"|"FAIRFIELD"|"Yes"|"Biselli"|"Angela"||
"USA"|"FAIRFIELD"|"Yes"|"Kuhn"|"Joachim"||
"USA"|"FAIRFIELD"|"Yes"|"Winn"|"Dave"||
"USA"|"FERMILAB"|"No"|"Abdullin"|"Salavat"||1
"USA"|"FERMILAB"|"Yes"|"Albrow"|"Michael"||1
"USA"|"FERMILAB"|"Yes"|"Anderson"|"Jacob"|1|1
"USA"|"FERMILAB"|"Yes"|"Apollinari"|"Giorgio"||
"USA"|"FERMILAB"|"No"|"Badgett"|"William"||1
"USA"|"FERMILAB"|"Yes"|"Bauerdick"|"Lothar A.T."||1
"USA"|"FERMILAB"|"No"|"Beretvas"|"Andrew"||1
"USA"|"FERMILAB"|"Yes"|"Berryhill"|"Jeffrey"||1
"USA"|"FERMILAB"|"Yes"|"Bhat"|"Pushpalatha C."||1
"USA"|"FERMILAB"|"Yes"|"Burkett"|"Kevin"||1
"USA"|"FERMILAB"|"Yes"|"Butler"|"Joel Nathan"||1
"USA"|"FERMILAB"|"Yes"|"Chetluru"|"Vasundhara"|1|1
"USA"|"FERMILAB"|"No"|"Chetluru"|"Vasundhara"||1
"USA"|"FERMILAB"|"Yes"|"Cheung"|"Harry"||1
"USA"|"FERMILAB"|"Yes"|"Chlebana"|"Frank"||1
"USA"|"FERMILAB"|"Yes"|"Christian"|"David"||
"USA"|"FERMILAB"|"Yes"|"Cooper"|"William"||
"USA"|"FERMILAB"|"Yes"|"Culbertson"|"Ray"||
"USA"|"FERMILAB"|"Yes"|"Datta"|"Mousumi"||
"USA"|"FERMILAB"|"Yes"|"Denisov"|"Dmitri"||
"USA"|"FERMILAB"|"No"|"Deptuch"|"Grzegorz"||1
"USA"|"FERMILAB"|"Yes"|"Elvira"|"Victor Daniel"||1
"USA"|"FERMILAB"|"Yes"|"Esen"|"Selda"||1
"USA"|"FERMILAB"|"Yes"|"Fischler"|"Mark"||
"USA"|"FERMILAB"|"Yes"|"Freeman"|"Jim"||1
"USA"|"FERMILAB"|"Yes"|"Gaines"|"Irwin"||
"USA"|"FERMILAB"|"Yes"|"Gao"|"Yanyan"||1
"USA"|"FERMILAB"|"Yes"|"Glenzinski"|"Douglas A."||
"USA"|"FERMILAB"|"Yes"|"Golossanov"|"Alexander"||
"USA"|"FERMILAB"|"Yes"|"Gottschalk"|"Erik"||
"USA"|"FERMILAB"|"Yes"|"Gray"|"Lindsey"||1
"USA"|"FERMILAB"|"No"|"Green"|"Dan"||1
"USA"|"FERMILAB"|"Yes"|"Grünendahl"|"Stefan"||
"USA"|"FERMILAB"|"Yes"|"Gutsche"|"Oliver"||1
"USA"|"FERMILAB"|"Yes"|"Hare"|"Daryl"||1
"USA"|"FERMILAB"|"Yes"|"Harris"|"Robert M."||1
"USA"|"FERMILAB"|"Yes"|"Hirschauer"|"James"|1|1
"USA"|"FERMILAB"|"No"|"Holzman"|"Burt"||1
"USA"|"FERMILAB"|"Yes"|"Hooberman"|"Benjamin"|1|1
"USA"|"FERMILAB"|"Yes"|"Hufnagel"|"Dirk"||
"USA"|"FERMILAB"|"Yes"|"James"|"Eric"||
"USA"|"FERMILAB"|"Yes"|"Jindariani"|"Sergo"||1
"USA"|"FERMILAB"|"Yes"|"Joshi"|"Umesh"||
"USA"|"FERMILAB"|"Yes"|"Jung"|"Andreas Werner"||
"USA"|"FERMILAB"|"Yes"|"Kaadze"|"Ketino"||1
"USA"|"FERMILAB"|"Yes"|"Kasturi"|"Santanam"||
"USA"|"FERMILAB"|"Yes"|"Klima"|"Boaz"||1
"USA"|"FERMILAB"|"No"|"Knopf"|"Walter"||1
"USA"|"FERMILAB"|"Yes"|"Kreis"|"Benjamin"||1
"USA"|"FERMILAB"|"Yes"|"Kwan"|"Simon"||1
"USA"|"FERMILAB"|"Yes"|"Lammel"|"Stephan"||
"USA"|"FERMILAB"|"No"|"Leonidopoulos"|"Christos"|1|1
"USA"|"FERMILAB"|"Yes"|"Linacre"|"Jacob"||1
"USA"|"FERMILAB"|"Yes"|"Lincoln"|"Don"||1
"USA"|"FERMILAB"|"Yes"|"Lipton"|"Ron"||
"USA"|"FERMILAB"|"Yes"|"Liu"|"Tiehui"||
"USA"|"FERMILAB"|"Yes"|"Lopes De Sá"|"Rafael"||1
"USA"|"FERMILAB"|"Yes"|"Lykken"|"Joseph"||1
"USA"|"FERMILAB"|"Yes"|"Maeshima"|"Kaori"||1
"USA"|"FERMILAB"|"Yes"|"Martinez Outschoorn"|"Verena Ingrid"||1
"USA"|"FERMILAB"|"Yes"|"Maruyama"|"Sho"||1
"USA"|"FERMILAB"|"Yes"|"Mason"|"David"||1
"USA"|"FERMILAB"|"Yes"|"McBride"|"Patricia"||
"USA"|"FERMILAB"|"Yes"|"McCauley"|"Thomas"||
"USA"|"FERMILAB"|"Yes"|"Miao"|"Ting"||
"USA"|"FERMILAB"|"Yes"|"Mishra"|"Kalanand"|1|1
"USA"|"FERMILAB"|"Yes"|"Mokhov"|"Nikolai"||
"USA"|"FERMILAB"|"Yes"|"Mrenna"|"Stephen"||1
"USA"|"FERMILAB"|"Yes"|"Musienko"|"Yuri"||
"USA"|"FERMILAB"|"Yes"|"Nahn"|"Steve"||
"USA"|"FERMILAB"|"Yes"|"Newman-Holmes"|"Catherine"||
"USA"|"FERMILAB"|"Yes"|"O'Dell"|"Vivian"||
"USA"|"FERMILAB"|"Yes"|"Patrick"|"James"||
"USA"|"FERMILAB"|"Yes"|"Pivarski"|"James"||
"USA"|"FERMILAB"|"Yes"|"Popescu"|"Sorina"||
"USA"|"FERMILAB"|"Yes"|"Prokofyev"|"Oleg"||
"USA"|"FERMILAB"|"Yes"|"Ronzhin"|"Anatoly"||
"USA"|"FERMILAB"|"Yes"|"Roser"|"Robert"||
"USA"|"FERMILAB"|"Yes"|"Rubinov"|"Paul"||
"USA"|"FERMILAB"|"Yes"|"Sexton-Kennedy"|"Elizabeth"||1
"USA"|"FERMILAB"|"Yes"|"Sharma"|"Seema"|1|1
"USA"|"FERMILAB"|"No"|"Soha"|"Aron"||1
"USA"|"FERMILAB"|"Yes"|"Spalding"|"William J."||
"USA"|"FERMILAB"|"Yes"|"Spiegel"|"Leonard"||1
"USA"|"FERMILAB"|"Yes"|"Strologas"|"John"||
"USA"|"FERMILAB"|"Yes"|"Taylor"|"Lucas"||
"USA"|"FERMILAB"|"Yes"|"Tkaczyk"|"Slawek"||1
"USA"|"FERMILAB"|"Yes"|"Tran"|"Nhan Viet"|1|1
"USA"|"FERMILAB"|"Yes"|"Uplegger"|"Lorenzo"||1
"USA"|"FERMILAB"|"Yes"|"Vaandering"|"Eric Wayne"||1
"USA"|"FERMILAB"|"Yes"|"Verzocchi"|"Marco"||
"USA"|"FERMILAB"|"Yes"|"Vidal"|"Richard"||
"USA"|"FERMILAB"|"Yes"|"Wester"|"William"||
"USA"|"FERMILAB"|"Yes"|"Whitbeck"|"Andrew"||1
"USA"|"FERMILAB"|"Yes"|"White"|"Sebastian"||
"USA"|"FERMILAB"|"Yes"|"Whitmore"|"Juliana"||1
"USA"|"FERMILAB"|"Yes"|"Yang"|"Fan"||1
"USA"|"FERMILAB"|"Yes"|"Yarba"|"Victor"||
"USA"|"FERMILAB"|"Yes"|"Yin"|"Hang"||
"USA"|"FLORIDA-FIU"|"Yes"|"Hewamanage"|"Samantha"||1
"USA"|"FLORIDA-FIU"|"Yes"|"Joshi"|"Yagya Raj"||
"USA"|"FLORIDA-FIU"|"Yes"|"Linn"|"Stephan"||
"USA"|"FLORIDA-FIU"|"Yes"|"Markowitz"|"Pete"||1
"USA"|"FLORIDA-FIU"|"Yes"|"Martinez"|"German"||
"USA"|"FLORIDA-FIU"|"Yes"|"Rodriguez"|"Jorge Luis"||1
"USA"|"FLORIDA-FIU"|"Yes"|"Stewart"|"Sean"||
"USA"|"FLORIDA-STATE"|"Yes"|"Ackert"|"Andrew"||
"USA"|"FLORIDA-STATE"|"Yes"|"Adams"|"Jordon Rowe"||1
"USA"|"FLORIDA-STATE"|"Yes"|"Adams"|"Todd"||
"USA"|"FLORIDA-STATE"|"Yes"|"Askew"|"Andrew"|1|1
"USA"|"FLORIDA-STATE"|"Yes"|"Bandurin"|"Dmitry"||
"USA"|"FLORIDA-STATE"|"Yes"|"Bein"|"Samuel"||
"USA"|"FLORIDA-STATE"|"Yes"|"Bochenek"|"Joseph"||
"USA"|"FLORIDA-STATE"|"Yes"|"Chen"|"Jie"||
"USA"|"FLORIDA-STATE"|"Yes"|"Diamond"|"Brendan"||
"USA"|"FLORIDA-STATE"|"Yes"|"Haas"|"Jeff"||
"USA"|"FLORIDA-STATE"|"Yes"|"Jenkins"|"Merrill"||
"USA"|"FLORIDA-STATE"|"Yes"|"Johnson"|"Kurtis F."||
"USA"|"FLORIDA-STATE"|"Yes"|"Khatiwada"|"Ajeeta"||
